"","log2fc.line.logcbc","pvalue.line.logcbc","qvalue.line.logcbc","log2fc.line.cbc","pvalue.line.cbc","qvalue.line.cbc"
"ENSSSCG00000015938",0.0244957888142881,0.635310003852211,0.483546661942224,0.00763232674833478,0.891118038954127,0.581558428739249
"ENSSSCG00000015939",0.395357154916186,0.0163963268087014,0.0815213011955083,0.336666913903636,0.0280718986223409,0.125943870727297
"ENSSSCG00000015940",0.25937982858342,0.0041418778006862,0.0451220730272677,0.250280299112056,0.00381863323566933,0.0551416536733718
"ENSSSCG00000015943",0.121510663665115,0.0148860835339076,0.0779100751679182,0.104637713140242,0.0232625958208414,0.11666165534362
"ENSSSCG00000015944",0.0314877200433789,0.582346420340444,0.462854928508704,0.00770483022737017,0.909518640373681,0.587115647398471
"ENSSSCG00000015945",0.143909669759056,0.0235432672056942,0.0965843657453635,0.14501597147443,0.0199784161138468,0.109520475862461
"ENSSSCG00000015947",0.171119990689948,0.140586075038928,0.228460206650421,0.179566044225166,0.100451224344788,0.219573428356197
"ENSSSCG00000015948",0.0231365333064493,0.651148605350262,0.489267504947785,0.0436799933048014,0.392205036095559,0.40879445367514
"ENSSSCG00000015949",0.0288182110826341,0.625022927005094,0.479306696478618,0.0257629753165847,0.654127478007096,0.513066489967808
"ENSSSCG00000015951",0.0914367243022772,0.444291207210951,0.406132014280867,0.127440628433315,0.275134466048552,0.347789862593425
"ENSSSCG00000015952",0.0642501185799489,0.342117860701694,0.358081723548507,0.000333089505890726,0.99579659541799,0.608358061504228
"ENSSSCG00000015955",0.123533566553812,0.243017181429331,0.30143361946449,0.120459277478984,0.24443219901006,0.330348025393221
"ENSSSCG00000015958",0.333137266110611,0.00970465523253372,0.0649054464634595,0.257766884650539,0.0324982680883258,0.135607387397515
"ENSSSCG00000015959",0.591015568882495,0.0345829942187765,0.11757264359677,0.605936362467457,0.020401433702813,0.11112231233371
"ENSSSCG00000015960",0.111130852463075,0.593132807103748,0.466947965851655,0.137575112771123,0.497921599724062,0.457077144121483
"ENSSSCG00000015961",0.184621136878541,0.0438099146226978,0.129398082152533,0.150519307522781,0.0720770411103193,0.189328007610192
"ENSSSCG00000015962",0.118151396475711,0.0980020656046703,0.189807401237526,0.0989434031669043,0.144417243076671,0.258183790203991
"ENSSSCG00000015963",0.0962890361512933,0.0748470619072783,0.165800363605474,0.0584962837990326,0.249100363068442,0.332964642122046
"ENSSSCG00000015964",0.0638094718741924,0.524167122648962,0.439165420539125,0.0728217581641527,0.446260325419408,0.43261513572638
"ENSSSCG00000015965",0.0258211551207501,0.796349859310112,0.538383610717863,0.0858488816515359,0.382596330015506,0.404035660192605
"ENSSSCG00000015972",0.32085372431346,0.017381719867762,0.0838815614810815,0.257303613421168,0.0525263561576823,0.166764492385171
"ENSSSCG00000015973",0.190904557759818,0.00372529993235293,0.043242665788593,0.144030939799916,0.0146890654906678,0.0947191464398237
"ENSSSCG00000015976",0.323603590550576,0.0700699552854254,0.160632067305268,0.282749608939315,0.110674397804261,0.230376270198615
"ENSSSCG00000015987",0.00763417302360488,0.863974214698539,0.559109811376152,0.0023266977505121,0.949878595798756,0.596765655684083
"ENSSSCG00000015988",0.0507442686440701,0.255672630505465,0.308994276588999,0.0288955302426775,0.541130515239356,0.473431215355329
"ENSSSCG00000015996",0.150106121209861,0.0487604082246071,0.135880111441397,0.16900124430453,0.0317734604223986,0.134274284722905
"ENSSSCG00000015997",0.0362149999587518,0.791273044304639,0.536643454552127,0.0508294219265588,0.698542799845063,0.527335969096513
"ENSSSCG00000015999",0.0701141103206767,0.696630232443751,0.504012941099141,0.0561372539163373,0.746076724221805,0.54228848549439
"ENSSSCG00000016000",0.0580913695023979,0.388266721815661,0.381207326873558,0.0773703996918995,0.244370589376174,0.330348025393221
"ENSSSCG00000016005",0.171537858802561,0.355669774878869,0.365625182494499,0.193929741668212,0.261572528605383,0.338857380320101
"ENSSSCG00000016008",0.000824051727163847,0.984719976128258,0.58961301274625,0.0260076829731607,0.572566366210629,0.484205361136858
"ENSSSCG00000016009",0.040926440817176,0.605114754164992,0.47189720302333,0.0317857410180154,0.68492653081092,0.523314652754411
"ENSSSCG00000016010",0.0288470813418895,0.796016961795788,0.538283792748934,0.0153060844752249,0.89065302691026,0.581435210445867
"ENSSSCG00000016017",0.10700243561437,0.133759579091084,0.222024650972369,0.105704061927631,0.142468150356004,0.256724106158254
"ENSSSCG00000016019",0.452788784848995,0.00946182884800861,0.063808262999059,0.434320330828773,0.00858831018151807,0.0759344682715782
"ENSSSCG00000016020",0.0313276702572569,0.740767975253121,0.5200499364017,0.0239050688024978,0.803543013001754,0.55875260177123
"ENSSSCG00000016021",0.0186626327162756,0.833258671187413,0.549941527182901,0.0196557648332027,0.818741310098973,0.563091669689253
"ENSSSCG00000016026",0.0220221190119916,0.650182433562636,0.488743033684432,0.00425035823747048,0.930756891605952,0.592594608000442
"ENSSSCG00000016027",0.208397839014216,0.0927184501344793,0.184576051742314,0.157302659159059,0.186687222935772,0.290088204721294
"ENSSSCG00000016031",0.437396972805323,0.0636333730669825,0.153698546959901,0.361626102980894,0.0913856882370278,0.212287250935704
"ENSSSCG00000016032",0.232784931411209,0.407042391742407,0.389408944474737,0.231133885035402,0.382939160672664,0.40406050526612
"ENSSSCG00000016034",0.992081028901078,0.109197601428971,0.200668140765615,0.675407707409796,0.298412977558506,0.36231112956762
"ENSSSCG00000016035",0.547522020557206,0.11651446009276,0.206573521335605,0.437380426923862,0.186046314738559,0.28956022352152
"ENSSSCG00000016036",0.00744502389726017,0.90885864653495,0.571406211541614,0.0166606459423155,0.781340390337941,0.552296330473241
"ENSSSCG00000016041",7.10469971115199e-05,0.999161251417175,0.593343558392897,0.0261166010230478,0.700637314180523,0.527930604419292
"ENSSSCG00000016042",0.0289483773369482,0.889492091220023,0.566531206566805,0.117128734583725,0.584193286233198,0.488842799085392
"ENSSSCG00000016043",0.0813626152124629,0.313497419675337,0.341709108867989,0.121333015634569,0.141086901754893,0.255404168714084
"ENSSSCG00000016044",0.135675587911962,0.0328989321365278,0.114547249107888,0.131612334642498,0.0354766030572183,0.140109978464163
"ENSSSCG00000016045",0.255667258464424,0.00500041809254048,0.0487992609031059,0.24286005837545,0.0057764688474351,0.0648104312335386
"ENSSSCG00000016048",0.566372157314694,0.00922390512417581,0.0631976206346256,0.509286290322263,0.0141392527334849,0.0936606792454806
"ENSSSCG00000016049",0.00178537675680304,0.986531333944343,0.589976490931441,0.0448147766234841,0.721402175775684,0.534078006364627
"ENSSSCG00000016050",0.135528399297836,0.12294050591008,0.212177151535152,0.0839479833110076,0.294796935760716,0.360072024737125
"ENSSSCG00000016052",0.219810669072315,0.0115852067751256,0.0706897341858174,0.132398331848375,0.120827154840591,0.23975084249534
"ENSSSCG00000016053",0.124732155327746,0.548600618403156,0.449966078775766,0.106575292156961,0.612661758714844,0.498608416405944
"ENSSSCG00000016056",0.101517900814646,0.236937435644565,0.297592554715327,0.108433411720781,0.199716690056749,0.300156890018984
"ENSSSCG00000016057",0.261302450985253,0.0732535185969809,0.164414455225367,0.251977745911252,0.0818256877125165,0.201798926504986
"ENSSSCG00000016058",0.254713363985488,0.300359833915303,0.334105241165382,0.133663696431898,0.590279930917279,0.490806345404763
"ENSSSCG00000016059",0.00960642038788084,0.897348914543444,0.568073039417181,0.0016736599760754,0.981070751670576,0.604681049974943
"ENSSSCG00000016062",0.199058036864151,0.0620617735223512,0.151924220610457,0.161351815179998,0.113664965608424,0.233063032552361
"ENSSSCG00000016063",0.149980612680755,0.528759302283338,0.441027536400221,0.0384435614370842,0.85561987273067,0.572493008397003
"ENSSSCG00000016067",0.43548157334246,0.00121382963770844,0.0273111668484399,0.365807514914316,0.00377093429622455,0.0549078241827435
"ENSSSCG00000016069",0.100231186589034,0.301627243448014,0.334835176600582,0.133707170833509,0.185080774821998,0.288899039162885
"ENSSSCG00000016070",0.0381997399888265,0.588594203642021,0.465385221751663,0.0706039465572928,0.317918909563777,0.371803866731529
"ENSSSCG00000016071",0.0120675085249523,0.90490328203036,0.570258033022244,0.0519996196592263,0.607371067866655,0.497215272224124
"ENSSSCG00000016072",0.588866567432353,0.0570247013421887,0.145821047981051,0.493924756409801,0.095408996885272,0.215934939632117
"ENSSSCG00000016073",0.239103070999482,0.0768067233249476,0.168184135381097,0.204815400670354,0.128996585519697,0.246487079326379
"ENSSSCG00000016074",0.251010919143416,0.0414457998418225,0.125755535295989,0.197801777772987,0.0902984476454987,0.210809109983873
"ENSSSCG00000016075",0.134064529682154,0.0550924726814757,0.143894994210765,0.110489563169146,0.0981010494569745,0.217614427621047
"ENSSSCG00000016076",0.0479875946969673,0.392803828280254,0.383535152432021,0.0229736563902502,0.687243270311819,0.524014236690357
"ENSSSCG00000016077",0.0997385424894334,0.159697272763482,0.243720768223734,0.0641074557185266,0.316191918449365,0.371626088745393
"ENSSSCG00000016078",0.104680679730667,0.190395158715414,0.266928092977826,0.113731777153227,0.155975072588802,0.267467570601614
"ENSSSCG00000016079",0.145513402524886,0.0446111784754415,0.130337465057298,0.135006118519641,0.0666342657464981,0.184319850943064
"ENSSSCG00000016083",0.0358279721143738,0.819857626827734,0.54527525769311,0.161497342501785,0.306898826564032,0.367708348982694
"ENSSSCG00000016086",0.357189118486719,0.0678296202614516,0.15848651657243,0.257288212516036,0.181252685444562,0.285783888661262
"ENSSSCG00000016087",0.133053642802235,0.150580445969504,0.235782709554795,0.182937645728323,0.0651002835021026,0.183032060265679
"ENSSSCG00000016088",0.102044200495677,0.0714797668651983,0.162130522852301,0.0764859070810961,0.172949584295863,0.279332954692981
"ENSSSCG00000016090",0.0589568069610665,0.652165530029227,0.48967831021867,0.046813167543334,0.741754596859458,0.54082506915964
"ENSSSCG00000016091",0.00916724093596749,0.890410677870538,0.566531206566805,0.0220404648777621,0.741560644019385,0.540789082311104
"ENSSSCG00000016092",0.155932945566748,0.293444335642443,0.330925865017739,0.0577316446634603,0.698433978308623,0.527332810916372
"ENSSSCG00000016094",0.0585737850252952,0.214511391022131,0.283448983242946,0.0607642874513183,0.186087330547628,0.289563809547797
"ENSSSCG00000016095",0.16328750056838,0.0523550571429272,0.14001040593248,0.130424808268259,0.098428633191203,0.217695498601478
"ENSSSCG00000016096",0.00790654096769861,0.867043779911914,0.560149658169427,0.0252208150393684,0.643105545979132,0.508470218565758
"ENSSSCG00000016097",0.123471956186725,0.254639113254956,0.308256249689244,0.0848866914963589,0.441842745457336,0.430194302249432
"ENSSSCG00000016098",0.102533243539868,0.293642377707633,0.330925865017739,0.122669069550812,0.190918576589025,0.29311801167609
"ENSSSCG00000016099",0.163690614098834,0.276207386781122,0.321550918178598,0.116523199720068,0.445188187117704,0.432187883146064
"ENSSSCG00000016100",0.155143696764724,0.0201976668012722,0.0902099982884973,0.114217704752643,0.0977942618064878,0.217320581792195
"ENSSSCG00000016101",0.078479430731816,0.281387064481613,0.324233608537313,0.0437486038527572,0.530078468605245,0.470438657649899
"ENSSSCG00000016104",0.236610390450617,0.0825305341617499,0.173619418837471,0.2951486363022,0.0464276358638759,0.156150501916273
"ENSSSCG00000016106",0.00694519387797028,0.940354255159819,0.579561680116225,0.0234611536575565,0.797809011684143,0.557534484219025
"ENSSSCG00000016109",0.127208064272588,0.163270590591472,0.246663220576652,0.124328624600354,0.147776469343461,0.260713021946125
"ENSSSCG00000016113",0.196559898658363,0.00173806673283239,0.0314965629041924,0.179618904664443,0.00210679803591374,0.0415949937028017
"ENSSSCG00000016114",0.215032260389543,0.00252978235593149,0.0358099288829913,0.188541957904843,0.00474608593256409,0.0593070957295955
"ENSSSCG00000016116",0.0189953566710996,0.782183226808586,0.534073782254933,0.0109789348293321,0.866539211798061,0.575538386099227
"ENSSSCG00000016117",0.255698647750217,0.0115485529094872,0.0706440207169437,0.25775377006464,0.0105377564748186,0.0821527282907391
"ENSSSCG00000016118",0.358596856504984,0.133610270835517,0.221973307746335,0.286789876354672,0.208475841204002,0.307028803348284
"ENSSSCG00000016122",0.148737167428392,0.344036437043213,0.358904640246855,0.114126525291039,0.462892281699851,0.4401772523665
"ENSSSCG00000016125",0.285406542985381,0.228582659675063,0.292265990611247,0.26114819570125,0.268091393589703,0.342966243210361
"ENSSSCG00000016127",0.0180993825150691,0.686263146419623,0.500732260143623,0.00235563092629962,0.955221276589924,0.598435865654995
"ENSSSCG00000016128",0.0558958808334223,0.373305315012344,0.373951480712185,0.0547691716959739,0.364760201490283,0.395650566581688
"ENSSSCG00000016134",0.111757196244982,0.0929332973417019,0.184751496487867,0.12396771415581,0.0517820389454651,0.165525492013709
"ENSSSCG00000016138",0.15372507283634,0.181745448465008,0.260783050790416,0.109705034354659,0.328253920556749,0.377082843209708
"ENSSSCG00000016141",0.175296452932049,0.0446731669607326,0.130337465057298,0.0358008669103457,0.717492927534275,0.53253096824334
"ENSSSCG00000016147",0.180415270464118,0.000998064425562273,0.0248970580002848,0.173825651232592,0.000878451390512902,0.0294993673551054
"ENSSSCG00000016152",0.0964900044153218,0.440068047108378,0.404181913510811,0.0990719050071597,0.44044879942157,0.430048000711594
"ENSSSCG00000016156",0.00792474311641527,0.872145081861704,0.561660584064262,0.0140392651561878,0.786045505609914,0.553897351103359
"ENSSSCG00000016158",0.119097128517561,0.0569655082319001,0.145821047981051,0.142147852836677,0.0372715818209012,0.142458575380859
"ENSSSCG00000016164",0.187757110917317,0.235909938113336,0.297167601325855,0.115045844760089,0.470001269771346,0.443413943289343
"ENSSSCG00000016170",0.000934749771601895,0.994814629499148,0.591878792183853,0.0458901662906962,0.744788359441398,0.54192771679199
"ENSSSCG00000016173",0.0898752680102056,0.137627667366958,0.225411299731549,0.0668049501291786,0.242809498606864,0.329933708761661
"ENSSSCG00000016174",0.18828051644753,0.538357257908089,0.445050674764827,0.141646037217591,0.646393806752196,0.510131427991815
"ENSSSCG00000016175",0.00733099737457697,0.961048269556071,0.585104550280922,0.104978302043101,0.475677028206467,0.446264162922911
"ENSSSCG00000016177",0.055848049276195,0.624471893165184,0.479088403849704,0.0631982007889037,0.560872502447149,0.480053335626917
"ENSSSCG00000016182",0.18496027710763,0.310115653218768,0.33985915693999,0.0442815340210987,0.815529768812146,0.561916237169754
"ENSSSCG00000016183",0.0948330401892649,0.260731719501938,0.312415226030429,0.0422870479610842,0.651829129042458,0.512474446629976
"ENSSSCG00000016184",0.00877727120677102,0.929643507246283,0.577020107945969,0.123051326808724,0.307263139652456,0.367837614943665
"ENSSSCG00000016185",0.0342803856156715,0.477876594080186,0.421708606721395,0.0208983693025828,0.653177689086159,0.51278013374942
"ENSSSCG00000016186",0.12781932582816,0.0465700689617841,0.133449607991905,0.125404724549306,0.0608837796523094,0.177980530990706
"ENSSSCG00000016189",0.101886101446785,0.222473413827815,0.288296385367683,0.0983985514803122,0.238962796719178,0.328453090676121
"ENSSSCG00000016191",0.0431417786377422,0.760158605982748,0.526372701595541,0.0371299020230435,0.779815014912031,0.551846387090065
"ENSSSCG00000016193",0.0528573107213065,0.205091118517449,0.277283800814577,0.0226257595631711,0.590221768300103,0.490806345404763
"ENSSSCG00000016194",0.127928021049665,0.26140049595847,0.31285404217339,0.1294977024523,0.241204315391398,0.329389152472275
"ENSSSCG00000016201",0.0420522200246091,0.634556162688769,0.483225156795271,0.0629806556209902,0.485047398775183,0.450534526615965
"ENSSSCG00000016202",0.212344328252995,0.39786151889729,0.385224994725701,0.191502470119965,0.441330109611401,0.430194302249432
"ENSSSCG00000016205",0.147519022773007,0.262137079607194,0.313453734773157,0.202977090318561,0.148748962651256,0.261244949666916
